movieCd,movieNm,link,image,userRating
20198598,명탐정 피카츄,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167657,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167657_P03_163928.jpg,8.12
20197147,어글리 돌,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182012,https://ssl.pstatic.net/imgmovie/mdi/mit110/1820/182012_P08_135215.jpg,9.18
20169323,안도 타다오,https://movie.naver.com/movie/bi/mi/basic.nhn?code=148863,https://ssl.pstatic.net/imgmovie/mdi/mit110/1488/148863_P10_094956.jpg,8.35
20060347,판의 미로 - 오필리아와 세 개의 열쇠,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49336,https://ssl.pstatic.net/imgmovie/mdi/mit110/0493/49336_P59_105053.jpg,7.90
20199736,프렌즈: 둥지탈출,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184253,https://ssl.pstatic.net/imgmovie/mdi/mit110/1842/184253_P10_155905.jpg,8.86
20184082,걸캅스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174065,https://ssl.pstatic.net/imgmovie/mdi/mit110/1740/174065_P44_174038.jpg,5.67
20185384,호텔 뭄바이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165022,https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165022_P15_153454.jpg,9.11
20188941,악인전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177967,https://ssl.pstatic.net/imgmovie/mdi/mit110/1779/177967_P50_114447.jpg,7.93
20187981,배심원들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177483,https://ssl.pstatic.net/imgmovie/mdi/mit110/1774/177483_P122_133507.jpg,8.91
20198597,교회오빠,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183132,https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183132_P05_134901.jpg,9.28
20197503,서스페리아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151550,https://ssl.pstatic.net/imgmovie/mdi/mit110/1515/151550_P22_095949.jpg,6.87
20183867,알라딘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163788,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163788_P18_105943.jpg,9.43
20199448,어린 의뢰인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180169,https://ssl.pstatic.net/imgmovie/mdi/mit110/1801/180169_P64_101528.jpg,9.00
20199822,더 보이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181701,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181701_P09_111143.jpg,4.95
20183782,기생충,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161967,https://ssl.pstatic.net/imgmovie/mdi/mit110/1619/161967_P80_151640.jpg,8.50
20184865,고질라: 킹 오브 몬스터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137327,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137327_P17_171853.jpg,7.25
20188144,0.0MHz,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177371,https://ssl.pstatic.net/imgmovie/mdi/mit110/1773/177371_P20_114332.jpg,5.05
20182387,엑스맨: 다크 피닉스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164125,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164125_P65_143635.jpg,6.47
19880001,이웃집 토토로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18781,https://ssl.pstatic.net/imgmovie/mdi/mit110/0187/A8781-00.jpg,9.26
20198291,로켓맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181704,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181704_P35_105923.jpg,8.13
20199063,빅샤크2: 해저2만리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183870,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183870_P25_095540.jpg,8.05
20196657,맨 인 블랙: 인터내셔널,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97631,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97631_P49_094859.jpg,5.30
20190273,천로역정: 천국을 찾아서,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183836,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183836_P33_161902.jpg,8.75
20191401,업사이드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167053,https://ssl.pstatic.net/imgmovie/mdi/mit110/1670/167053_P13_111013.jpg,8.54
20190466,세상을 바꾼 변호인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137865,https://ssl.pstatic.net/imgmovie/mdi/mit110/1378/137865_P17_113027.jpg,8.89
20184047,토이 스토리 4,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101966,https://ssl.pstatic.net/imgmovie/mdi/mit110/1019/101966_P09_114632.jpg,9.08
20198453,롱 리브 더 킹: 목포 영웅,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179125,https://ssl.pstatic.net/imgmovie/mdi/mit110/1791/179125_P44_162751.jpg,7.64
20196655,존 윅 3: 파라벨룸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181698,https://ssl.pstatic.net/imgmovie/mdi/mit110/1816/181698_P38_102749.jpg,8.27
20190885,사탄의 인형,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183820,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183820_P08_141424.jpg,7.00
20199951,애나벨 집으로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183850,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183850_P16_113434.jpg,6.74
20182585,비스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179875,https://ssl.pstatic.net/imgmovie/mdi/mit110/1798/179875_P37_142918.jpg,5.57
20192022,마담 싸이코,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167633,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167633_P18_100754.jpg,6.91
20196309,스파이더맨: 파 프롬 홈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173123,https://ssl.pstatic.net/imgmovie/mdi/mit110/1731/173123_P06_135928.jpg,8.37
20192591,BIFAN2019 판타스틱 단편 걸작선 1,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183666,https://ssl.pstatic.net/imgmovie/mdi/mit110/1836/183666_P01_135734.jpg,0.00
20185353,기방도령,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180209,https://ssl.pstatic.net/imgmovie/mdi/mit110/1802/180209_P42_134851.jpg,5.90
20185986,진범,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174834,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174834_P53_105510.jpg,7.37
20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183783,https://ssl.pstatic.net/imgmovie/mdi/mit110/1837/183783_P16_105340.jpg,4.08
20192151,미드소마,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182014,https://ssl.pstatic.net/imgmovie/mdi/mit110/1820/182014_P09_102330.jpg,6.93
